work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,EX,FT,data_management_and_strategy,353200,USD,353200,US,0,US,M
2023,EX,FT,data_management_and_strategy,249300,USD,249300,US,0,US,M
2023,MI,FT,data_science_and_ml,230000,USD,230000,US,0,US,M
2023,MI,FT,data_science_and_ml,220000,USD,220000,US,0,US,M
2023,SE,FT,data_science_and_ml,297300,USD,297300,US,100,US,M
2023,SE,FT,data_science_and_ml,198200,USD,198200,US,100,US,M
2023,MI,FT,research_and_science,210000,USD,210000,US,100,US,M
2023,MI,FT,research_and_science,151800,USD,151800,US,100,US,M
2023,SE,FT,data_science_and_ml,200000,USD,200000,US,100,US,M
2023,SE,FT,data_science_and_ml,170000,USD,170000,US,100,US,M
2023,SE,FT,data_science_and_ml,317070,USD,317070,US,0,US,M
2023,SE,FT,data_science_and_ml,170730,USD,170730,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,128000,USD,128000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,81500,USD,81500,US,0,US,M
2023,EN,FT,data_analysis_and_visualization,20000,EUR,21514,ES,0,ES,M
2023,SE,FT,ai_development,108000,USD,108000,UA,0,UA,M
2023,SE,FT,ai_development,60000,USD,60000,UA,0,UA,M
2023,MI,FT,data_engineering_and_architecture,134000,USD,134000,US,100,US,M
2023,MI,FT,data_engineering_and_architecture,124000,USD,124000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,171250,USD,171250,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,113750,USD,113750,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,165000,USD,165000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,132300,USD,132300,US,0,US,M
2023,SE,FT,data_science_and_ml,225000,USD,225000,US,0,US,M
2023,SE,FT,data_science_and_ml,175000,USD,175000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,230000,USD,230000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,124500,USD,124500,US,0,US,M
2023,SE,FT,data_science_and_ml,247500,USD,247500,US,0,US,M
2023,SE,FT,data_science_and_ml,172200,USD,172200,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,175000,USD,175000,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,145000,USD,145000,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,148700,USD,148700,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,125600,USD,125600,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,145000,USD,145000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,115000,USD,115000,US,0,US,M
2023,SE,FT,research_and_science,200000,USD,200000,US,0,US,M
2023,SE,FT,research_and_science,150000,USD,150000,US,0,US,M
2023,EN,FT,data_science_and_ml,160000,USD,160000,US,0,US,M
2023,EN,FT,data_science_and_ml,120000,USD,120000,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,185000,USD,185000,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,120250,USD,120250,US,100,US,M
2023,SE,FT,data_science_and_ml,275300,USD,275300,US,100,US,M
2023,SE,FT,data_science_and_ml,183000,USD,183000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,170000,USD,170000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,125000,USD,125000,US,100,US,M
2023,MI,FT,data_engineering_and_architecture,167500,USD,167500,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,106500,USD,106500,US,0,US,M
2023,SE,FT,research_and_science,250000,USD,250000,US,0,US,M
2023,SE,FT,research_and_science,200000,USD,200000,US,0,US,M
2023,MI,FT,data_science_and_ml,135000,USD,135000,US,50,US,L
2023,SE,FT,data_science_and_ml,1500000,ILS,422548,IL,0,IL,L
2023,SE,FT,data_science_and_ml,216000,USD,216000,US,100,US,M
2023,SE,FT,data_science_and_ml,184000,USD,184000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,180000,USD,180000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,165000,USD,165000,US,100,US,M
2023,SE,FT,data_science_and_ml,185900,USD,185900,US,0,US,M
2023,SE,FT,data_science_and_ml,129300,USD,129300,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,145000,USD,145000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,120000,USD,120000,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,143865,USD,143865,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,115092,USD,115092,US,0,US,M
2023,MI,FT,data_science_and_ml,130000,USD,130000,US,0,US,M
2023,MI,FT,data_science_and_ml,90000,USD,90000,US,0,US,M
2023,SE,FT,data_science_and_ml,173000,USD,173000,US,100,US,M
2023,SE,FT,data_science_and_ml,132000,USD,132000,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,208049,USD,208049,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,128500,USD,128500,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,179820,USD,179820,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,143860,USD,143860,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,167500,USD,167500,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,106500,USD,106500,US,0,US,M
2023,SE,FT,data_science_and_ml,275300,USD,275300,US,100,US,M
2023,SE,FT,data_science_and_ml,183500,USD,183500,US,100,US,M
2023,MI,FT,data_engineering_and_architecture,149600,USD,149600,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,102000,USD,102000,US,0,US,M
2023,EX,FT,data_science_and_ml,145000,USD,145000,US,0,US,M
2023,EX,FT,data_science_and_ml,100000,USD,100000,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,190000,USD,190000,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,95000,USD,95000,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,153600,USD,153600,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,106800,USD,106800,US,0,US,M
2023,MI,FT,data_science_and_ml,90000,EUR,96817,IE,0,IE,M
2023,MI,FT,data_science_and_ml,75000,EUR,80680,IE,0,IE,M
2023,MI,FT,data_analysis_and_visualization,128000,USD,128000,US,0,US,M
2023,MI,FT,data_analysis_and_visualization,85000,USD,85000,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,151000,USD,151000,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,140000,USD,140000,US,0,US,M
2023,SE,FT,data_science_and_ml,275300,USD,275300,US,100,US,M
2023,SE,FT,data_science_and_ml,183500,USD,183500,US,100,US,M
2023,SE,FT,data_science_and_ml,220000,USD,220000,US,0,US,M
2023,SE,FT,data_science_and_ml,170000,USD,170000,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,135000,USD,135000,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,105500,USD,105500,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,100000,USD,100000,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,80000,USD,80000,US,100,US,M
2023,EN,FT,ai_development,7000,USD,7000,GH,0,GH,S
2023,EN,FT,data_science_and_ml,40000,EUR,43029,DE,50,DE,M
2023,SE,FT,data_engineering_and_architecture,160000,USD,160000,CA,100,CA,M
2023,SE,FT,data_engineering_and_architecture,145000,USD,145000,CA,100,CA,M
2023,MI,FT,data_analysis_and_visualization,154000,USD,154000,US,0,US,M
2023,MI,FT,data_analysis_and_visualization,143000,USD,143000,US,0,US,M
2023,MI,FT,data_science_and_ml,65000,GBP,79225,GB,0,GB,M
2023,MI,FT,data_science_and_ml,42000,GBP,51192,GB,0,GB,M
2023,EN,FT,data_science_and_ml,190000,USD,190000,US,0,US,M
2023,EN,FT,data_science_and_ml,120000,USD,120000,US,0,US,M
2023,MI,FT,data_science_and_ml,70000,GBP,85320,GB,0,GB,M
2023,MI,FT,data_science_and_ml,42000,GBP,51192,GB,0,GB,M
2023,MI,FT,data_science_and_ml,90000,GBP,109697,GB,0,GB,M
2023,MI,FT,data_science_and_ml,60000,GBP,73131,GB,0,GB,M
2023,SE,FT,data_engineering_and_architecture,150000,USD,150000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,111000,USD,111000,US,0,US,M
2023,EX,FT,data_engineering_and_architecture,265000,USD,265000,US,0,US,M
2023,EX,FT,data_engineering_and_architecture,235000,USD,235000,US,0,US,M
2023,EN,FT,data_science_and_ml,112000,CHF,121488,CH,50,CH,L
2022,MI,FT,data_science_and_ml,70000,EUR,73546,DE,100,DE,M
2023,SE,FT,data_engineering_and_architecture,160000,USD,160000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,130000,USD,130000,US,100,US,M
2023,MI,FT,data_engineering_and_architecture,75000,USD,75000,US,100,US,M
2023,MI,FT,data_engineering_and_architecture,60400,USD,60400,US,100,US,M
2023,EN,FT,data_analysis_and_visualization,85000,USD,85000,US,100,US,M
2023,EN,FT,data_analysis_and_visualization,75000,USD,75000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,252000,USD,252000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,129000,USD,129000,US,0,US,M
2023,EN,FT,data_engineering_and_architecture,92700,USD,92700,US,100,US,M
2023,EN,FT,data_engineering_and_architecture,61800,USD,61800,US,100,US,M
2022,SE,FT,data_science_and_ml,164000,EUR,172309,IE,100,IE,L
2023,MI,FT,data_science_and_ml,56000,EUR,60241,AT,100,DE,M
2023,MI,FT,data_analysis_and_visualization,83500,USD,83500,US,100,US,M
2023,MI,FT,data_analysis_and_visualization,52500,USD,52500,US,100,US,M
2023,SE,FT,data_science_and_ml,201036,USD,201036,US,0,US,M
2023,SE,FT,data_science_and_ml,134024,USD,134024,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,165000,USD,165000,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,140000,USD,140000,US,100,US,M
2023,EN,FT,data_engineering_and_architecture,62000,USD,62000,US,100,US,M
2023,EN,FT,data_engineering_and_architecture,58000,USD,58000,US,100,US,M
2023,SE,FT,data_science_and_ml,172000,USD,172000,US,0,US,M
2023,SE,FT,data_science_and_ml,115000,USD,115000,US,0,US,M
2023,EN,FT,data_engineering_and_architecture,125000,USD,125000,US,0,US,M
2023,EN,FT,data_engineering_and_architecture,90000,USD,90000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,163800,USD,163800,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,126000,USD,126000,US,0,US,M
2023,SE,FT,data_science_and_ml,237000,USD,237000,US,100,US,M
2023,SE,FT,data_science_and_ml,145000,USD,145000,US,100,US,M
2023,MI,FT,data_engineering_and_architecture,90000,USD,90000,US,100,US,M
2023,MI,FT,data_engineering_and_architecture,90000,USD,90000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,139500,USD,139500,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,109400,USD,109400,US,0,US,M
2023,SE,FT,data_science_and_ml,258000,USD,258000,CA,0,CA,M
2023,SE,FT,data_science_and_ml,190000,USD,190000,CA,0,CA,M
2023,MI,FT,data_engineering_and_architecture,145000,USD,145000,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,120000,USD,120000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,205600,USD,205600,US,0,US,L
2023,SE,FT,data_engineering_and_architecture,105700,USD,105700,US,0,US,L
2023,SE,FT,data_engineering_and_architecture,252000,USD,252000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,129000,USD,129000,US,0,US,M
2023,SE,FT,data_science_and_ml,239748,USD,239748,US,0,US,M
2023,SE,FT,data_science_and_ml,159832,USD,159832,US,0,US,M
2023,SE,FT,data_science_and_ml,186300,USD,186300,US,100,US,M
2023,SE,FT,data_science_and_ml,102500,USD,102500,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,165000,USD,165000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,132300,USD,132300,US,0,US,M
2023,SE,FT,data_science_and_ml,190000,USD,190000,US,0,US,M
2023,SE,FT,data_science_and_ml,126000,USD,126000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,149040,USD,149040,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,113900,USD,113900,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,153600,USD,153600,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,106800,USD,106800,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,172600,USD,172600,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,107900,USD,107900,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,180180,USD,180180,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,106020,USD,106020,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,376080,USD,376080,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,213120,USD,213120,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,153600,USD,153600,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,100500,USD,100500,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,206500,USD,206500,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,121600,USD,121600,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,260000,USD,260000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,225000,USD,225000,US,0,US,M
2023,EX,FT,data_engineering_and_architecture,194500,USD,194500,US,0,US,M
2023,EX,FT,data_engineering_and_architecture,115500,USD,115500,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,170000,USD,170000,US,100,US,L
2023,SE,FT,data_science_and_ml,90000,USD,90000,US,100,US,L
2023,EN,FT,data_analysis_and_visualization,95000,USD,95000,US,100,US,M
2023,EN,FT,data_analysis_and_visualization,70000,USD,70000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,275000,USD,275000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,160000,USD,160000,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,115934,USD,115934,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,81666,USD,81666,US,100,US,M
2023,SE,FT,data_science_and_ml,175000,USD,175000,US,0,US,M
2023,SE,FT,data_science_and_ml,120000,USD,120000,US,0,US,M
2023,SE,FT,data_science_and_ml,150000,USD,150000,US,100,US,M
2023,SE,FT,data_science_and_ml,120000,USD,120000,US,100,US,M
2023,SE,FT,data_science_and_ml,200000,USD,200000,US,0,US,M
2023,SE,FT,data_science_and_ml,175000,USD,175000,US,0,US,M
2023,MI,FT,data_analysis_and_visualization,206000,USD,206000,US,0,US,M
2023,MI,FT,data_analysis_and_visualization,130000,USD,130000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,138000,USD,138000,GB,100,GB,M
2023,SE,FT,data_engineering_and_architecture,92000,USD,92000,GB,100,GB,M
2023,SE,FT,data_engineering_and_architecture,65000,USD,65000,CO,0,CO,M
2023,SE,FT,data_engineering_and_architecture,48000,USD,48000,CO,0,CO,M
2023,SE,FT,data_analysis_and_visualization,110000,USD,110000,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,75000,USD,75000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,130000,USD,130000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,87000,USD,87000,US,0,US,M
2023,MI,FT,data_analysis_and_visualization,160000,USD,160000,US,0,US,M
2023,MI,FT,data_analysis_and_visualization,112000,USD,112000,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,162500,USD,162500,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,130000,USD,130000,US,0,US,M
2023,SE,FT,data_management_and_strategy,299500,USD,299500,US,0,US,M
2023,SE,FT,data_management_and_strategy,245100,USD,245100,US,0,US,M
2023,MI,FT,data_science_and_ml,145000,USD,145000,US,0,US,M
2023,MI,FT,data_science_and_ml,100000,USD,100000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,147100,USD,147100,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,90700,USD,90700,US,0,US,M
2023,EN,FT,data_engineering_and_architecture,115100,USD,115100,US,0,US,M
2023,EN,FT,data_engineering_and_architecture,73900,USD,73900,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,168400,USD,168400,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,105200,USD,105200,US,0,US,M
2023,SE,FT,data_science_and_ml,210000,USD,210000,US,0,US,M
2023,SE,FT,data_science_and_ml,160000,USD,160000,US,0,US,M
2023,MI,FT,data_science_and_ml,145000,USD,145000,US,0,US,M
2023,MI,FT,data_science_and_ml,100000,USD,100000,US,0,US,M
2023,SE,FT,data_science_and_ml,222200,USD,222200,US,0,US,L
2023,SE,FT,data_science_and_ml,136000,USD,136000,US,0,US,L
2023,MI,FT,data_analysis_and_visualization,100000,USD,100000,US,0,US,M
2023,MI,FT,data_analysis_and_visualization,85000,USD,85000,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,70000,GBP,85320,GB,100,GB,M
2023,MI,FT,data_engineering_and_architecture,47500,GBP,57895,GB,100,GB,M
2023,EX,FT,data_science_and_ml,200000,USD,200000,US,0,US,M
2023,EX,FT,data_science_and_ml,145000,USD,145000,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,140000,USD,140000,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,95000,USD,95000,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,185000,USD,185000,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,120250,USD,120250,US,100,US,M
2023,MI,FT,other_data_related,130000,USD,130000,US,100,US,L
2023,SE,FT,data_science_and_ml,205000,USD,205000,US,0,US,M
2023,SE,FT,data_science_and_ml,140000,USD,140000,US,0,US,M
2023,SE,FT,data_science_and_ml,297300,USD,297300,US,100,US,M
2023,SE,FT,data_science_and_ml,198200,USD,198200,US,100,US,M
2023,SE,FT,research_and_science,141288,USD,141288,US,0,US,M
2023,SE,FT,research_and_science,94192,USD,94192,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,184000,USD,184000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,143000,USD,143000,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,70000,USD,70000,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,55000,USD,55000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,275300,USD,275300,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,183500,USD,183500,US,100,US,M
2023,MI,FT,data_analysis_and_visualization,75000,USD,75000,US,100,US,M
2023,MI,FT,data_analysis_and_visualization,65000,USD,65000,US,100,US,M
2023,MI,FT,data_science_and_ml,160000,USD,160000,US,0,US,M
2023,MI,FT,data_science_and_ml,147000,USD,147000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,149040,USD,149040,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,113900,USD,113900,US,100,US,M
2023,MI,FT,data_engineering_and_architecture,100000,SGD,75048,SG,100,SG,L
2023,SE,FT,data_analysis_and_visualization,180180,USD,180180,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,106020,USD,106020,US,0,US,M
2023,MI,FT,data_science_and_ml,1400000,INR,17029,IN,100,IN,L
2023,EN,FT,ai_development,70000,USD,70000,IN,0,AU,L
2023,EN,FT,ai_development,80000,USD,80000,SE,50,SE,M
2023,MI,FT,data_analysis_and_visualization,1500000,INR,18245,IN,50,IN,L
2023,MI,FT,data_science_and_ml,250000,USD,250000,US,0,US,M
2023,MI,FT,data_science_and_ml,150000,USD,150000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,139500,USD,139500,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,109400,USD,109400,US,0,US,M
2023,SE,FT,data_science_and_ml,105000,USD,105000,US,0,US,M
2023,SE,FT,data_science_and_ml,70000,USD,70000,US,0,US,M
2023,EX,FT,data_engineering_and_architecture,210914,USD,210914,US,100,US,M
2023,EX,FT,data_engineering_and_architecture,116704,USD,116704,US,100,US,M
2023,EN,FT,research_and_science,150000,USD,150000,US,0,US,M
2023,EN,FT,research_and_science,100000,USD,100000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,146000,USD,146000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,75000,USD,75000,US,0,US,M
2023,EN,FT,data_analysis_and_visualization,75000,USD,75000,US,100,US,M
2023,EN,FT,data_analysis_and_visualization,60000,USD,60000,US,100,US,M
2023,MI,FT,data_engineering_and_architecture,185700,USD,185700,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,165000,USD,165000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,160000,USD,160000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,130000,USD,130000,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,169000,USD,169000,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,110600,USD,110600,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,193000,USD,193000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,136850,USD,136850,US,100,US,M
2023,SE,FT,data_science_and_ml,139500,USD,139500,US,0,US,M
2023,SE,FT,data_science_and_ml,109400,USD,109400,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,276000,USD,276000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,178500,USD,178500,US,100,US,M
2023,MI,FT,data_science_and_ml,55000,EUR,59166,ES,0,ES,M
2023,MI,FT,data_science_and_ml,45000,EUR,48408,ES,0,ES,M
2023,MI,FT,data_engineering_and_architecture,70000,EUR,75302,SI,100,SI,M
2023,MI,FT,data_engineering_and_architecture,45000,EUR,48408,SI,100,SI,M
2023,SE,FT,data_science_and_ml,161000,GBP,196236,GB,0,GB,M
2023,SE,FT,data_science_and_ml,83300,GBP,101531,GB,0,GB,M
2023,SE,FT,data_engineering_and_architecture,112700,GBP,137365,GB,0,GB,M
2023,SE,FT,data_engineering_and_architecture,83300,GBP,101531,GB,0,GB,M
2023,SE,FT,data_engineering_and_architecture,252000,USD,252000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,129000,USD,129000,US,0,US,M
2022,SE,FT,business_intelligence,130000,USD,130000,US,100,US,L
2021,MI,FT,data_management_and_strategy,150000,USD,150000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,163800,USD,163800,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,126000,USD,126000,US,0,US,M
2023,SE,FT,data_science_and_ml,260000,USD,260000,CA,100,CA,M
2023,SE,FT,data_science_and_ml,110000,USD,110000,CA,100,CA,M
2023,SE,FT,data_engineering_and_architecture,170000,USD,170000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,130000,USD,130000,US,100,US,M
2023,SE,FT,data_science_and_ml,247500,USD,247500,US,0,US,M
2023,SE,FT,data_science_and_ml,172200,USD,172200,US,0,US,M
2023,SE,FT,data_science_and_ml,239748,USD,239748,US,0,US,M
2023,SE,FT,data_science_and_ml,159832,USD,159832,US,0,US,M
2023,SE,FT,data_science_and_ml,163800,USD,163800,US,0,US,M
2023,SE,FT,data_science_and_ml,126000,USD,126000,US,0,US,M
2023,MI,FT,data_science_and_ml,128750,USD,128750,US,0,US,M
2023,MI,FT,data_science_and_ml,106250,USD,106250,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,252000,USD,252000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,129000,USD,129000,US,0,US,M
2023,SE,FT,data_management_and_strategy,299500,USD,299500,US,0,US,M
2023,SE,FT,data_management_and_strategy,245100,USD,245100,US,0,US,M
2023,MI,FT,data_management_and_strategy,155000,USD,155000,US,0,US,M
2023,MI,FT,data_management_and_strategy,140000,USD,140000,US,0,US,M
2023,EX,FT,data_engineering_and_architecture,167500,USD,167500,US,0,US,M
2023,EX,FT,data_engineering_and_architecture,106500,USD,106500,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,188500,USD,188500,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,117000,USD,117000,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,250000,USD,250000,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,138000,USD,138000,US,100,US,M
2023,MI,FT,data_analysis_and_visualization,130000,USD,130000,CA,100,CA,M
2023,MI,FT,data_analysis_and_visualization,100000,USD,100000,CA,100,CA,M
2023,SE,FT,research_and_science,115000,EUR,123710,DE,0,DE,L
2023,SE,FT,data_engineering_and_architecture,140000,USD,140000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,120000,USD,120000,US,0,US,M
2023,SE,FT,business_intelligence,160000,USD,160000,US,0,US,M
2023,SE,FT,business_intelligence,135000,USD,135000,US,0,US,M
2023,MI,FT,data_management_and_strategy,104500,USD,104500,US,0,US,M
2023,MI,FT,data_management_and_strategy,70000,USD,70000,US,0,US,M
2023,MI,FT,research_and_science,90000,USD,90000,US,0,US,M
2023,MI,FT,research_and_science,70000,USD,70000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,153600,USD,153600,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,106800,USD,106800,US,100,US,M
2023,EN,FT,data_engineering_and_architecture,125000,USD,125000,US,0,US,M
2023,EN,FT,data_engineering_and_architecture,90000,USD,90000,US,0,US,M
2023,MI,FT,research_and_science,185000,USD,185000,US,100,US,M
2023,MI,FT,research_and_science,125000,USD,125000,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,127000,USD,127000,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,94000,USD,94000,US,100,US,M
2023,SE,FT,data_science_and_ml,210550,USD,210550,US,0,US,M
2023,SE,FT,data_science_and_ml,153300,USD,153300,US,0,US,M
2023,MI,FT,data_science_and_ml,200000,USD,200000,US,100,US,M
2023,MI,FT,data_science_and_ml,150000,USD,150000,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,161500,USD,161500,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,119500,USD,119500,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,175000,USD,175000,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,145000,USD,145000,US,0,US,M
2023,SE,FT,data_science_and_ml,175000,USD,175000,US,0,US,M
2023,SE,FT,data_science_and_ml,148750,USD,148750,US,0,US,M
2023,SE,FT,other_data_related,105000,USD,105000,US,0,US,M
2023,SE,FT,other_data_related,85000,USD,85000,US,0,US,M
2023,SE,FT,research_and_science,215000,USD,215000,US,0,US,M
2023,SE,FT,research_and_science,146300,USD,146300,US,0,US,M
2023,EN,FT,ai_development,200000,EUR,215149,DE,100,DE,L
2023,MI,FT,data_engineering_and_architecture,72000,USD,72000,MX,100,MX,M
2023,MI,FT,data_engineering_and_architecture,60000,USD,60000,MX,100,MX,M
2023,SE,FT,data_science_and_ml,153400,USD,153400,US,0,US,M
2023,SE,FT,data_science_and_ml,122700,USD,122700,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,260000,USD,260000,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,175000,USD,175000,US,0,US,M
2023,SE,FT,data_science_and_ml,186300,USD,186300,US,100,US,M
2023,SE,FT,data_science_and_ml,123900,USD,123900,US,100,US,M
2023,MI,FT,research_and_science,340000,USD,340000,US,100,US,M
2023,MI,FT,research_and_science,150000,USD,150000,US,100,US,M
2023,SE,FT,data_science_and_ml,153400,USD,153400,US,0,US,M
2023,SE,FT,data_science_and_ml,122700,USD,122700,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,250000,USD,250000,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,175000,USD,175000,US,0,US,M
2023,MI,FT,data_science_and_ml,60000,EUR,64544,FR,50,FR,M
2023,SE,FT,data_analysis_and_visualization,185900,USD,185900,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,121700,USD,121700,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,153600,USD,153600,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,106800,USD,106800,US,0,US,M
